"","Protein","Min","Max"
"10213","A6R1D5",545,741
"10224","A6R1D5",545,758
"10236","B8NJL4",59,256
"10238","B8NJL4",59,269
"10263","B8NJL4",59,276
"10264","B8NJL4",237,413
"10265","B8NJL4",237,414
"10266","B8NJL4",237,418
"10267","B8NJL4",237,421
"10268","B8NJL4",237,424
"10269","B8NJL4",237,425
"10270","B8NJL4",237,428
"10271","B8NJL4",237,429
"10272","B8NJL4",237,433
"10281","B8NJL4",237,443
"10323","B8NJL4",237,450
"10324","B8NJL4",237,453
"10336","B8NJL4",237,461
"10349","B8NJL4",273,450
"10350","B8NJL4",273,453
"10351","B8NJL4",273,461
"10352","B8NJL4",273,463
"10353","B8NJL4",273,471
"10354","B8NJL4",273,473
"10360","B8NJL4",273,479
"10366","B8NJL4",273,486
"10379","B8NJL4",525,699
"10380","B8NJL4",525,708
"10381","B8NJL4",525,709
"10382","B8NJL4",525,721
"10383","B8NJL4",525,722
"10393","B8NJL4",525,729
"10394","B8NJL4",525,733
"10408","B8NJL4",525,750
"10409","B8NJL4",527,699
"10410","B8NJL4",527,708
"10411","B8NJL4",527,709
"10412","B8NJL4",527,721
"10413","B8NJL4",527,722
"10423","B8NJL4",527,729
"10424","B8NJL4",527,733
"10438","B8NJL4",527,750
"10447","B8NJL4",530,699
"10448","B8NJL4",530,708
"10449","B8NJL4",530,709
"10450","B8NJL4",530,721
"10451","B8NJL4",530,722
"10461","B8NJL4",530,729
"10462","B8NJL4",530,733
"10476","B8NJL4",530,750
"10485","B8NJL4",532,699
"10486","B8NJL4",532,708
"10487","B8NJL4",532,709
"10488","B8NJL4",532,721
"10489","B8NJL4",532,722
"10499","B8NJL4",532,729
"10500","B8NJL4",532,733
"10514","B8NJL4",532,750
"10523","B8NJL4",537,708
"10524","B8NJL4",537,709
"10525","B8NJL4",537,721
"10526","B8NJL4",537,722
"10527","B8NJL4",537,729
"10528","B8NJL4",537,733
"10536","B8NJL4",537,750
"10545","C5K3E1",16,221
"10546","C5K3E1",16,222
"10549","C5K3E1",16,224
"10550","C5K3E1",16,226
"10551","C5K3E1",16,232
"10557","C5K3E1",58,221
"10558","C5K3E1",58,222
"10559","C5K3E1",58,224
"10560","C5K3E1",58,226
"10561","C5K3E1",58,232
"10562","C5K3E1",58,240
"10563","C5K3E1",58,242
"10578","C5K3E1",58,263
"10591","C5K3E1",58,268
"10604","C5K3E1",58,278
"10624","C5K3E1",58,283
"10625","C5K3E1",282,456
"10626","C5K3E1",282,461
"10627","C5K3E1",282,469
"10628","C5K3E1",282,472
"10629","C5K3E1",282,477
"10630","C5K3E1",282,481
"10636","C5K3E1",282,488
"10642","C5K3E1",533,717
"10643","C5K3E1",533,730
"10644","C5K3E1",533,737
"10648","C5K3E1",533,741
"10653","C5K3E1",535,717
"10654","C5K3E1",535,730
"10655","C5K3E1",535,737
"10659","C5K3E1",535,741
"10674","C5K3E1",535,758
"10675","C5K3E1",540,717
"10676","C5K3E1",540,730
"10677","C5K3E1",540,737
"10681","C5K3E1",540,741
"10696","C5K3E1",540,758
"10697","A6ZP10",28,206
"10698","A6ZP10",28,208
"10699","A6ZP10",28,214
"10700","A6ZP10",28,215
"10701","A6ZP10",28,227
"10720","A6ZP10",28,247
"10773","A6ZP10",43,208
"10774","A6ZP10",43,214
"10775","A6ZP10",43,215
"10776","A6ZP10",43,227
"10781","A6ZP10",43,247
"10798","A6ZP10",159,330
"10799","A6ZP10",159,333
"10800","A6ZP10",159,349
"10801","A6ZP10",159,351
"10802","A6ZP10",159,353
"10816","A6ZP10",159,363
"10834","A6ZP10",159,371
"10835","A6ZP10",159,374
"10836","A6ZP10",245,436
"10837","A6ZP10",245,445
"10840","A6ZP10",245,457
"10847","A6ZP10",245,461
"10854","A6ZP10",408,586
"10855","A6ZP10",408,590
"10856","A6ZP10",408,594
"10857","A6ZP10",408,603
"10858","A6ZP10",408,604
"10859","A6ZP10",408,608
"10865","A6ZP10",408,619
"10870","A6ZP10",408,624
"10876","A6ZP10",413,586
"10877","A6ZP10",413,590
"10878","A6ZP10",413,594
"10879","A6ZP10",413,603
"10880","A6ZP10",413,604
"10881","A6ZP10",413,608
"10887","A6ZP10",413,619
"10892","A6ZP10",413,624
"10898","A6ZP10",573,761
"10899","A6ZP10",573,768
"10900","C5DTA7",52,223
"10901","C5DTA7",52,224
"10902","C5DTA7",52,242
"10907","C5DTA7",52,256
"10915","C5DTA7",52,257
"10916","C5DTA7",52,261
"10943","C5DTA7",168,358
"10944","C5DTA7",168,362
"10951","C5DTA7",168,372
"10952","C5DTA7",168,374
"10953","C5DTA7",168,375
"10954","C5DTA7",168,379
"10975","C5DTA7",173,358
"10976","C5DTA7",173,362
"10979","C5DTA7",173,372
"10980","C5DTA7",173,374
"10981","C5DTA7",173,375
"10982","C5DTA7",173,379
"10999","C5DTA7",173,394
"11005","C5DTA7",173,396
"11006","C5DTA7",249,425
"11007","C5DTA7",249,432
"11008","C5DTA7",249,435
"11009","C5DTA7",249,436
"11010","C5DTA7",249,445
"11015","C5DTA7",254,425
"11016","C5DTA7",254,432
"11017","C5DTA7",254,435
"11018","C5DTA7",254,436
"11019","C5DTA7",254,445
"11025","C5DTA7",254,473
"11027","C5DTA7",254,475
"11032","C5DTA7",254,479
"11033","A8N5E5",41,208
"11034","A8N5E5",41,210
"11035","A8N5E5",41,221
"11036","A8N5E5",41,226
"11050","A8N5E5",41,242
"11051","A8N5E5",41,245
"11083","A8N5E5",56,221
"11084","A8N5E5",56,226
"11085","A8N5E5",56,242
"11086","A8N5E5",56,245
"11095","A8N5E5",89,271
"11096","A8N5E5",89,275
"11116","A8N5E5",89,301
"11126","A8N5E5",89,310
"11127","A8N5E5",89,311
"11128","A8N5E5",89,312
"11129","A8N5E5",89,314
"11130","A8N5E5",160,329
"11131","A8N5E5",160,347
"11132","A8N5E5",160,355
"11133","A8N5E5",160,357
"11155","A8N5E5",160,372
"11163","A8N5E5",557,733
"11164","A8N5E5",557,735
"11165","A8N5E5",557,740
"11166","A8N5E5",557,753
"11167","A8N5E5",557,755
"11168","A8N5E5",557,757
"11179","A8N5E5",557,763
"11201","A8N5E5",578,740
"11202","A8N5E5",578,753
"11203","A8N5E5",578,755
"11204","A8N5E5",578,757
"11205","A8N5E5",578,763
"11206","Q54W90",147,315
"11207","Q54W90",147,331
"11208","Q54W90",147,333
"11214","Q54W90",147,347
"11218","Q54W90",147,349
"11219","Q54W90",147,350
"11220","Q54W90",147,353
"11268","Q54W90",147,366
"11269","Q54W90",337,522
"11270","Q54W90",337,523
"11271","Q54W90",337,527
"11272","Q54W90",337,528
"11273","Q54W90",337,530
"11274","Q54W90",337,538
"11275","Q54W90",337,541
"11290","Q54W90",337,548
"11297","Q54W90",337,555
"11298","Q54W90",512,677
"11299","Q54W90",512,710
"11301","Q54W90",512,712
"11304","Q54W90",512,716
"11308","Q54W90",512,720
"11328","Q54W90",512,729
"11334","Q6CJ97",29,194
"11335","Q6CJ97",29,204
"11336","Q6CJ97",29,207
"11337","Q6CJ97",29,216
"11353","Q6CJ97",29,244
"11357","Q6CJ97",44,216
"11359","Q6CJ97",44,244
"11365","Q6CJ97",44,253
"11366","Q6CJ97",44,255
"11370","Q6CJ97",160,329
"11371","Q6CJ97",160,338
"11372","Q6CJ97",160,348
"11373","Q6CJ97",160,350
"11374","Q6CJ97",160,352
"11391","Q6CJ97",468,637
"11392","Q6CJ97",468,647
"11393","Q6CJ97",468,651
"11399","Q6CJ97",468,672
"11408","Q6CJ97",468,676
"11431","Q6CJ97",468,689
"11435","Q6CJ97",468,693
"11448","Q6CJ97",507,672
"11449","Q6CJ97",507,676
"11450","Q6CJ97",507,689
"11451","Q6CJ97",507,693
"11453","Q6CJ97",507,707
"11454","Q6CJ97",507,713
"11455","Q6CJ97",507,717
"11456","Q6CJ97",507,719
"11475","Q6CJ97",571,753
"11476","Q6CJ97",571,771
"11483","A7AT07",29,196
"11484","A7AT07",29,227
"11488","A7AT07",29,242
"11498","A7AT07",29,250
"11507","A7AT07",53,227
"11508","A7AT07",53,242
"11511","A7AT07",53,250
"11514","A7AT07",53,254
"11515","A7AT07",53,255
"11530","A7AT07",79,250
"11531","A7AT07",79,254
"11532","A7AT07",79,255
"11533","A7AT07",79,259
"11534","A7AT07",79,261
"11535","A7AT07",79,264
"11536","A7AT07",79,266
"11537","A7AT07",79,269
"11538","A7AT07",79,271
"11539","A7AT07",79,272
"11550","A7AT07",79,276
"11561","A7AT07",79,282
"11562","A7AT07",79,284
"11631","A7AT07",79,294
"11774","A7AT07",89,254
"11775","A7AT07",89,255
"11776","A7AT07",89,259
"11777","A7AT07",89,261
"11778","A7AT07",89,264
"11779","A7AT07",89,266
"11780","A7AT07",89,269
"11781","A7AT07",89,271
"11782","A7AT07",89,272
"11783","A7AT07",89,276
"11784","A7AT07",89,282
"11785","A7AT07",89,284
"11822","A7AT07",89,294
"11965","A7AT07",348,524
"11966","A7AT07",348,537
"11967","A7AT07",348,540
"11978","A7AT07",348,556
"11979","A7AT07",348,565
"11986","A7AT07",348,572
"11987","A7AT07",408,583
"11989","A7AT07",408,613
"11990","A7AT07",408,629
"11991","A7AT07",547,730
"11992","A7AT07",547,736
"11998","A7AT07",547,762
"12007","C4YS65",64,232
"12008","C4YS65",64,240
"12009","C4YS65",64,249
"12035","C4YS65",64,275
"12040","C4YS65",179,347
"12041","C4YS65",179,355
"12042","C4YS65",179,358
"12043","C4YS65",179,364
"12044","C4YS65",179,370
"12045","C4YS65",179,372
"12046","C4YS65",179,374
"12051","C4YS65",179,378
"12057","C4YS65",264,435
"12058","C4YS65",264,447
"12059","C4YS65",264,450
"12060","C4YS65",264,456
"12065","C4YS65",264,462
"12083","C4YS65",264,469
"12084","C4YS65",264,472
"12096","C4YS65",527,709
"12097","C4YS65",527,719
"12098","C4YS65",527,721
"12099","C4YS65",527,725
"12107","C4YS65",527,739
"12120","C4YS65",527,743
"12121","C5MCD3",66,231
"12122","C5MCD3",66,234
"12123","C5MCD3",66,242
"12124","C5MCD3",66,251
"12130","C5MCD3",66,264
"12159","C5MCD3",181,357
"12160","C5MCD3",181,361
"12161","C5MCD3",181,374
"12162","C5MCD3",181,376
"12165","C5MCD3",181,381
"12166","C5MCD3",181,392
"12183","C5MCD3",186,357
"12184","C5MCD3",186,361
"12185","C5MCD3",186,374
"12186","C5MCD3",186,376
"12189","C5MCD3",186,381
"12190","C5MCD3",186,392
"12207","C5MCD3",266,437
"12208","C5MCD3",266,441
"12209","C5MCD3",266,443
"12210","C5MCD3",266,452
"12211","C5MCD3",266,458
"12212","C5MCD3",266,459
"12213","C5MCD3",266,464
"12227","C5MCD3",266,467
"12235","C5MCD3",266,470
"12242","C5MCD3",266,475
"12243","C5MCD3",533,718
"12244","C5MCD3",533,728
"12245","C5MCD3",533,729
"12246","C5MCD3",533,734
"12247","C5MCD3",533,736
"12257","C5MCD3",533,748
"12273","C5MCD3",533,752
"12274","Q5CL93",37,201
"12275","Q5CL93",37,204
"12276","Q5CL93",37,210
"12277","Q5CL93",37,212
"12278","Q5CL93",37,214
"12279","Q5CL93",37,226
"12289","Q5CL93",37,238
"12290","Q5CL93",37,239
"12300","Q5CL93",37,248
"12348","Q5CL93",64,248
"12350","Q5CL93",64,284
"12351","Q5CL93",262,432
"12352","Q5CL93",262,434
"12353","Q5CL93",262,443
"12354","Q5CL93",262,446
"12355","Q5CL93",262,452
"12370","Q5CL93",262,467
"12371","Q5CL93",262,469
"12372","Q5CL93",262,470
"12399","Q5CL93",262,477
"12405","Q5CL93",467,629
"12406","Q5CL93",467,639
"12407","Q5CL93",467,644
"12410","Q5CL93",467,662
"12411","Q5CL93",467,666
"12422","Q5CL93",467,676
"12423","Q5CL93",467,680
"12442","Q5CL93",467,683
"12510","P0CQ47",44,230
"12511","P0CQ47",44,235
"12512","P0CQ47",44,238
"12516","P0CQ47",44,251
"12517","P0CQ47",44,253
"12518","P0CQ47",44,255
"12530","P0CQ47",44,260
"12553","P0CQ47",44,264
"12554","P0CQ47",44,265
"12555","P0CQ47",44,270
"12581","P0CQ47",49,230
"12582","P0CQ47",49,235
"12583","P0CQ47",49,238
"12587","P0CQ47",49,251
"12588","P0CQ47",49,253
"12589","P0CQ47",49,255
"12601","P0CQ47",49,260
"12624","P0CQ47",49,264
"12625","P0CQ47",49,265
"12626","P0CQ47",49,270
"12652","P0CQ47",96,264
"12653","P0CQ47",96,265
"12654","P0CQ47",96,270
"12655","P0CQ47",96,271
"12656","P0CQ47",96,272
"12657","P0CQ47",96,286
"12659","P0CQ47",96,299
"12670","P0CQ47",96,307
"12671","P0CQ47",202,372
"12672","P0CQ47",202,375
"12673","P0CQ47",202,381
"12674","P0CQ47",202,390
"12675","P0CQ47",202,398
"12676","P0CQ47",202,400
"12696","P0CQ47",202,404
"12697","P0CQ47",202,415
"12698","P0CQ47",202,417
"12699","P0CQ47",206,375
"12700","P0CQ47",206,381
"12701","P0CQ47",206,390
"12702","P0CQ47",206,398
"12703","P0CQ47",206,400
"12707","P0CQ47",206,404
"12708","P0CQ47",206,415
"12709","P0CQ47",206,417
"12710","P0CQ47",208,375
"12711","P0CQ47",208,381
"12712","P0CQ47",208,390
"12713","P0CQ47",208,398
"12714","P0CQ47",208,400
"12718","P0CQ47",208,404
"12719","P0CQ47",208,415
"12720","P0CQ47",208,417
"12721","P0CQ47",374,553
"12722","P0CQ47",374,554
"12723","P0CQ47",374,557
"12724","P0CQ47",374,561
"12725","P0CQ47",374,562
"12726","P0CQ47",374,565
"12727","P0CQ47",374,569
"12728","P0CQ47",374,574
"12729","P0CQ47",374,575
"12730","P0CQ47",374,577
"12731","P0CQ47",374,579
"12743","P0CQ47",374,581
"12754","P0CQ47",374,583
"12765","P0CQ47",374,586
"12833","P0CQ47",388,553
"12834","P0CQ47",388,554
"12835","P0CQ47",388,557
"12836","P0CQ47",388,561
"12837","P0CQ47",388,562
"12838","P0CQ47",388,565
"12839","P0CQ47",388,569
"12840","P0CQ47",388,574
"12841","P0CQ47",388,575
"12842","P0CQ47",388,577
"12843","P0CQ47",388,579
"12855","P0CQ47",388,581
"12866","P0CQ47",388,583
"12877","P0CQ47",388,586
"13005","P0CQ47",388,597
"13006","P0CQ47",388,599
"13064","P0CQ47",388,612
"13065","P0CQ47",448,617
"13066","P0CQ47",448,631
"13067","P0CQ47",448,632
"13068","P0CQ47",448,636
"13076","P0CQ47",448,648
"13077","P0CQ47",448,651
"13078","P0CQ47",448,657
"13079","Q6BK59",75,247
"13080","Q6BK59",75,257
"13094","Q6BK59",75,289
"13102","Q6BK59",191,359
"13103","Q6BK59",191,362
"13104","Q6BK59",191,364
"13105","Q6BK59",191,365
"13106","Q6BK59",191,370
"13107","Q6BK59",191,374
"13108","Q6BK59",191,379
"13109","Q6BK59",191,385
"13127","Q6BK59",191,393
"13128","Q6BK59",191,394
"13129","Q6BK59",191,396
"13130","Q6BK59",191,401
"13175","Q6BK59",191,407
"13176","Q6BK59",191,408
"13177","Q6BK59",191,411
"13186","Q6BK59",196,359
"13187","Q6BK59",196,362
"13188","Q6BK59",196,364
"13189","Q6BK59",196,365
"13190","Q6BK59",196,370
"13191","Q6BK59",196,374
"13192","Q6BK59",196,379
"13193","Q6BK59",196,385
"13211","Q6BK59",196,393
"13212","Q6BK59",196,394
"13213","Q6BK59",196,396
"13214","Q6BK59",196,401
"13259","Q6BK59",196,407
"13260","Q6BK59",196,408
"13261","Q6BK59",196,411
"13270","Q6BK59",517,678
"13271","Q6BK59",517,681
"13272","Q6BK59",517,688
"13273","Q6BK59",517,693
"13274","Q6BK59",517,703
"13279","Q6BK59",517,708
"13280","Q6BK59",517,710
"13285","Q6BK59",517,712
"13286","Q6BK59",517,713
"13287","Q6BK59",517,716
"13295","Q6BK59",560,724
"13296","Q6BK59",560,733
"13299","Q6BK59",560,758
"13303","Q6BK59",560,769
"13312","Q6BK59",560,774
"13313","Q6BK59",560,776
"13324","Q6BK59",575,758
"13325","Q6BK59",575,769
"13328","Q6BK59",575,774
"13329","Q6BK59",575,776
"13349","Q6BK59",575,788
"13354","Q6BK59",575,790
"13360","Q6BK59",575,792
"13367","Q5BEE5",10,200
"13368","Q5BEE5",10,211
"13369","Q5BEE5",10,216
"13370","Q5BEE5",59,243
"13371","Q5BEE5",59,257
"13374","Q5BEE5",59,266
"13383","Q5BEE5",59,270
"13416","Q5BEE5",59,277
"13417","Q5BEE5",97,270
"13418","Q5BEE5",97,277
"13419","Q5BEE5",97,291
"13420","Q5BEE5",97,296
"13425","Q5BEE5",97,298
"13438","Q5BEE5",274,454
"13439","Q5BEE5",274,462
"13440","Q5BEE5",274,464
"13441","Q5BEE5",274,470
"13442","Q5BEE5",274,474
"13448","Q5BEE5",274,480
"13459","Q5BEE5",274,488
"13466","Q5BEE5",274,491
"13503","Q5BEE5",394,568
"13504","Q5BEE5",394,570
"13505","Q5BEE5",394,571
"13506","Q5BEE5",394,573
"13507","Q5BEE5",394,575
"13508","Q5BEE5",394,590
"13510","Q5BEE5",394,595
"13518","Q5BEE5",526,710
"13519","Q5BEE5",526,722
"13520","Q5BEE5",526,723
"13521","Q5BEE5",526,730
"13522","Q5BEE5",526,734
"13523","Q5BEE5",538,722
"13524","Q5BEE5",538,723
"13525","Q5BEE5",538,730
"13526","Q5BEE5",538,734
"13530","Q5BEE5",538,751
"13531","Q525S7",56,229
"13532","Q525S7",56,231
"13533","Q525S7",56,232
"13536","Q525S7",56,256
"13537","Q525S7",56,261
"13582","Q525S7",93,261
"13583","Q525S7",93,281
"13584","Q525S7",93,286
"13585","Q525S7",93,288
"13613","Q525S7",340,507
"13614","Q525S7",340,517
"13615","Q525S7",340,522
"13616","Q525S7",340,523
"13617","Q525S7",340,531
"13640","Q525S7",340,546
"13641","Q525S7",340,551
"13645","Q525S7",384,556
"13646","Q525S7",384,559
"13647","Q525S7",384,562
"13648","Q525S7",384,564
"13649","Q525S7",384,566
"13650","Q525S7",384,567
"13651","Q525S7",384,581
"13652","Q525S7",384,583
"13679","Q525S7",420,614
"13682","Q525S7",425,614
"13683","Q525S7",455,633
"13684","Q525S7",455,637
"13685","Q525S7",455,646
"13689","Q525S7",455,650
"13690","Q525S7",455,654
"13691","Q525S7",455,656
"13780","Q525S7",516,700
"13781","Q525S7",516,702
"13782","Q525S7",516,714
"13783","Q525S7",516,721
"13784","Q525S7",516,725
"13791","Q525S7",516,739
"13800","Q525S7",516,742
"13801","Q525S7",518,700
"13802","Q525S7",518,702
"13803","Q525S7",518,714
"13804","Q525S7",518,721
"13805","Q525S7",518,725
"13812","Q525S7",518,739
"13821","Q525S7",518,742
"13838","Q525S7",523,700
"13839","Q525S7",523,702
"13840","Q525S7",523,714
"13841","Q525S7",523,721
"13842","Q525S7",523,725
"13849","Q525S7",523,739
"13858","Q525S7",523,742
"13875","Q525S7",664,835
"13877","B6GX67",75,272
"13881","B6GX67",75,290
"13910","B6GX67",75,297
"13911","B6GX67",258,434
"13912","B6GX67",258,435
"13913","B6GX67",258,439
"13914","B6GX67",258,445
"13915","B6GX67",258,447
"13916","B6GX67",258,449
"13917","B6GX67",258,450
"13918","B6GX67",258,461
"13926","B6GX67",258,464
"13964","B6GX67",258,468
"13965","B6GX67",258,474
"13966","B6GX67",258,475
"13980","B6GX67",258,482
"13995","B6GX67",294,461
"13996","B6GX67",294,464
"13997","B6GX67",294,468
"13998","B6GX67",294,474
"13999","B6GX67",294,475
"14000","B6GX67",294,482
"14001","B6GX67",294,485
"14007","B6GX67",294,490
"14008","B6GX67",294,492
"14009","B6GX67",294,494
"14015","B6GX67",294,501
"14016","B6GX67",294,507
"14045","B6GX67",294,511
"14072","B6GX67",414,610
"14073","B6GX67",414,615
"14094","B6GX67",455,643
"14097","B6GX67",455,662
"14100","B6GX67",455,666
"14101","B6GX67",546,729
"14102","B6GX67",546,730
"14103","B6GX67",546,742
"14104","B6GX67",546,743
"14105","B6GX67",546,750
"14106","B6GX67",546,754
"14107","B6GX67",548,729
"14108","B6GX67",548,730
"14109","B6GX67",548,742
"14110","B6GX67",548,743
"14111","B6GX67",548,750
"14112","B6GX67",548,754
"14120","B6GX67",548,771
"14121","B6GX67",553,729
"14122","B6GX67",553,730
"14123","B6GX67",553,742
"14124","B6GX67",553,743
"14125","B6GX67",553,750
"14126","B6GX67",553,754
"14134","B6GX67",553,771
"14135","B6GX67",558,742
"14136","B6GX67",558,743
"14137","B6GX67",558,750
"14138","B6GX67",558,754
"14142","B6GX67",558,771
"14143","A2QR20",10,211
"14144","A2QR20",10,216
"14145","A2QR20",59,243
"14146","A2QR20",59,250
"14147","A2QR20",59,257
"14154","A2QR20",59,268
"14155","A2QR20",59,270
"14205","A2QR20",59,277
"14206","A2QR20",274,454
"14207","A2QR20",274,462
"14208","A2QR20",274,466
"14209","A2QR20",274,470
"14210","A2QR20",274,471
"14211","A2QR20",274,474
"14218","A2QR20",274,476
"14219","A2QR20",274,480
"14227","A2QR20",274,487
"14244","A2QR20",526,709
"14245","A2QR20",526,711
"14246","A2QR20",526,722
"14247","A2QR20",526,723
"14248","A2QR20",526,730
"14249","A2QR20",526,734
"14263","A2QR20",526,751
"14264","A2QR20",528,709
"14265","A2QR20",528,711
"14266","A2QR20",528,722
"14267","A2QR20",528,723
"14268","A2QR20",528,730
"14269","A2QR20",528,734
"14283","A2QR20",528,751
"14292","A2QR20",533,709
"14293","A2QR20",533,711
"14294","A2QR20",533,722
"14295","A2QR20",533,723
"14296","A2QR20",533,730
"14297","A2QR20",533,734
"14311","A2QR20",533,751
"14320","A2QR20",538,709
"14321","A2QR20",538,711
"14322","A2QR20",538,722
"14323","A2QR20",538,723
"14324","A2QR20",538,730
"14325","A2QR20",538,734
"14333","A2QR20",538,751
"14342","B9WJF2",64,230
"14343","B9WJF2",64,232
"14344","B9WJF2",64,240
"14345","B9WJF2",64,247
"14346","B9WJF2",64,249
"14383","B9WJF2",179,351
"14384","B9WJF2",179,363
"14385","B9WJF2",179,365
"14386","B9WJF2",179,372
"14387","B9WJF2",179,374
"14392","B9WJF2",179,378
"14393","B9WJF2",179,385
"14400","B9WJF2",184,351
"14401","B9WJF2",184,363
"14402","B9WJF2",184,365
"14403","B9WJF2",184,372
"14404","B9WJF2",184,374
"14409","B9WJF2",184,378
"14410","B9WJF2",184,385
"14419","B9WJF2",184,403
"14424","B9WJF2",264,432
"14425","B9WJF2",264,435
"14426","B9WJF2",264,447
"14427","B9WJF2",264,450
"14428","B9WJF2",264,456
"14429","B9WJF2",264,457
"14435","B9WJF2",264,462
"14447","B9WJF2",264,465
"14460","B9WJF2",264,469
"14461","B9WJF2",264,472
"14532","B9WJF2",419,599
"14533","B9WJF2",419,601
"14534","B9WJF2",419,605
"14535","B9WJF2",419,615
"14536","B9WJF2",419,618
"14537","B9WJF2",419,622
"14546","B9WJF2",419,633
"14555","B9WJF2",419,641
"14561","B9WJF2",527,709
"14562","B9WJF2",527,719
"14563","B9WJF2",527,721
"14564","B9WJF2",527,725
"14572","B9WJF2",527,739
"14585","B9WJF2",527,743
"14586","A8BW14",41,210
"14587","A8BW14",41,230
"14590","A8BW14",41,249
"14594","A8BW14",41,252
"14595","A8BW14",41,255
"14596","A8BW14",67,249
"14597","A8BW14",67,252
"14598","A8BW14",67,255
"14602","A8BW14",67,265
"14603","A8BW14",67,266
"14622","A8BW14",307,487
"14623","A8BW14",307,490
"14624","A8BW14",307,495
"14631","A8BW14",307,515
"14635","A8BW14",496,666
"14636","A8BW14",496,668
"14637","A8BW14",496,671
"14638","A8BW14",496,673
"14639","A8BW14",496,687
"14643","A8BW14",496,695
"14655","A8BW14",496,703
"14656","A8BW14",496,706
"14657","A8BW14",496,709
"14658","A8BW14",496,710
"14669","A8BW14",577,769
"14670","A8BW14",577,772
"14671","A8BW14",577,776
"14672","A8BW14",577,780
"14677","B3LAJ9",42,218
"14678","B3LAJ9",42,221
"14679","B3LAJ9",42,236
"14680","B3LAJ9",42,237
"14698","B3LAJ9",42,266
"14706","B3LAJ9",583,768
"14708","B3LAJ9",583,779
"14709","B3LAJ9",583,791
"14733","B3LAJ9",639,829
"14734","B3LAJ9",639,830
"14735","B3LAJ9",639,831
"14736","B3LAJ9",639,836
"14745","B3LAJ9",639,848
"14746","B3LAJ9",639,857
"14761","B0E843",129,301
"14764","B0E843",129,334
"14768","B0E843",129,341
"14778","B0E843",129,345
"14779","B0E843",344,517
"14780","B0E843",344,520
"14781","B0E843",344,550
"14788","B0E843",601,786
"14789","B0E843",601,790
"14790","B0E843",601,797
"14791","B0E843",601,802
"14792","B0E843",601,808
"14797","B0E843",601,814
"14798","B0E843",601,817
"14799","B0E843",657,825
"14800","B0E843",657,826
"14801","B0E843",657,845
"14803","B0E843",657,863
"14804","B0E843",657,874
"14805","B0E843",703,889
"14806","B0E843",703,892
"14809","B0E843",703,918
"14813","B0E843",703,925
"14818","B0E843",703,927
"14822","B0E843",703,931
"14823","B0E843",719,889
"14824","B0E843",719,892
"14827","B0E843",719,918
"14831","B0E843",719,925
"14836","B0E843",719,927
"14840","B0E843",719,931
"14841","A0E2L1",34,214
"14843","A0E2L1",34,237
"14846","A0E2L1",34,241
"14872","A0E2L1",49,214
"14873","A0E2L1",49,237
"14874","A0E2L1",49,241
"14882","A0E2L1",77,262
"14883","A0E2L1",77,269
"14886","A0E2L1",509,711
"14887","A0E2L1",509,717
"14892","A0E2L1",509,721
"14899","A0E2L1",509,732
"14914","Q74ZD5",34,204
"14915","Q74ZD5",34,208
"14916","Q74ZD5",34,213
"14917","Q74ZD5",34,215
"14918","Q74ZD5",34,219
"14919","Q74ZD5",34,220
"14920","Q74ZD5",34,227
"14921","Q74ZD5",34,233
"14940","Q74ZD5",34,242
"14947","Q74ZD5",34,244
"14986","Q74ZD5",34,246
"15037","Q74ZD5",49,213
"15038","Q74ZD5",49,215
"15039","Q74ZD5",49,219
"15040","Q74ZD5",49,220
"15041","Q74ZD5",49,227
"15042","Q74ZD5",49,233
"15043","Q74ZD5",49,242
"15050","Q74ZD5",49,244
"15055","Q74ZD5",49,246
"15081","Q74ZD5",49,264
"15086","Q74ZD5",93,264
"15087","Q74ZD5",93,277
"15088","Q74ZD5",93,279
"15089","Q74ZD5",93,282
"15113","Q74ZD5",93,302
"15128","Q74ZD5",93,310
"15131","Q74ZD5",93,313
"15138","Q74ZD5",93,319
"15139","Q74ZD5",93,320
"15140","Q74ZD5",260,442
"15141","Q74ZD5",260,444
"15142","Q74ZD5",260,453
"15143","Q74ZD5",260,463
"15144","Q74ZD5",260,468
"15148","Q74ZD5",265,442
"15149","Q74ZD5",265,444
"15150","Q74ZD5",265,453
"15151","Q74ZD5",265,463
"15152","Q74ZD5",265,468
"15156","Q74ZD5",270,442
"15157","Q74ZD5",270,444
"15158","Q74ZD5",270,453
"15159","Q74ZD5",270,463
"15160","Q74ZD5",270,468
"15170","Q74ZD5",270,486
"15171","Q74ZD5",410,595
"15172","Q74ZD5",410,600
"15173","Q74ZD5",410,604
"15174","Q74ZD5",410,613
"15175","Q74ZD5",410,614
"15176","Q74ZD5",410,616
"15188","Q74ZD5",410,628
"15189","Q74ZD5",410,630
"15196","Q74ZD5",410,634
"15223","Q74ZD5",454,628
"15224","Q74ZD5",454,630
"15225","Q74ZD5",454,634
"15229","Q74ZD5",454,652
"15240","Q74ZD5",454,666
"15269","Q74ZD5",454,669
"15270","Q74ZD5",454,673
"15271","Q74ZD5",454,677
"15277","Q4N280",31,210
"15278","Q4N280",31,216
"15279","Q4N280",31,218
"15283","Q4N280",31,228
"15292","Q4N280",31,238
"15297","Q4N280",31,239
"15325","Q4N280",40,210
"15326","Q4N280",40,216
"15327","Q4N280",40,218
"15328","Q4N280",40,228
"15333","Q4N280",40,238
"15338","Q4N280",40,239
